Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-22 09:30:00-04:00,0.5519000291824341,0.5519000291824341,0.5519000291824341,0.5519000291824341,2469,0.0,0.0
2024-07-22 09:32:00-04:00,0.5605999827384949,0.5605999827384949,0.5605999827384949,0.5605999827384949,1064,0.0,0.0
2024-07-22 09:38:00-04:00,0.5400999784469604,0.5400999784469604,0.5400999784469604,0.5400999784469604,8036,0.0,0.0
2024-07-22 09:42:00-04:00,0.5400999784469604,0.5400999784469604,0.5400999784469604,0.5400999784469604,0,0.0,0.0
2024-07-22 09:50:00-04:00,0.5559999942779541,0.5559999942779541,0.5559999942779541,0.5559999942779541,302,0.0,0.0
2024-07-22 09:52:00-04:00,0.5600000023841858,0.5600000023841858,0.5600000023841858,0.5600000023841858,1,0.0,0.0
2024-07-22 10:05:00-04:00,0.5401999950408936,0.5534999966621399,0.5401999950408936,0.5401999950408936,21161,0.0,0.0
2024-07-22 10:15:00-04:00,0.5534999966621399,0.5534999966621399,0.5534999966621399,0.5534999966621399,400,0.0,0.0
2024-07-22 10:17:00-04:00,0.5507000088691711,0.5507000088691711,0.5507000088691711,0.5507000088691711,699,0.0,0.0
2024-07-22 10:39:00-04:00,0.5569999814033508,0.5569999814033508,0.5569999814033508,0.5569999814033508,1400,0.0,0.0
2024-07-22 10:40:00-04:00,0.5569999814033508,0.557699978351593,0.5569999814033508,0.557699978351593,358,0.0,0.0
2024-07-22 10:42:00-04:00,0.5534999966621399,0.5534999966621399,0.5534999966621399,0.5534999966621399,1123,0.0,0.0
2024-07-22 10:46:00-04:00,0.557699978351593,0.557699978351593,0.557699978351593,0.557699978351593,2488,0.0,0.0
2024-07-22 11:04:00-04:00,0.5529999732971191,0.5534999966621399,0.5529999732971191,0.5534999966621399,21707,0.0,0.0
2024-07-22 11:11:00-04:00,0.5494999885559082,0.5494999885559082,0.5494999885559082,0.5494999885559082,0,0.0,0.0
2024-07-22 11:31:00-04:00,0.550000011920929,0.550000011920929,0.5400999784469604,0.5400999784469604,75782,0.0,0.0
2024-07-22 11:41:00-04:00,0.5450000166893005,0.5450000166893005,0.5450000166893005,0.5450000166893005,391,0.0,0.0
2024-07-22 11:56:00-04:00,0.5450000166893005,0.5450000166893005,0.5450000166893005,0.5450000166893005,2353,0.0,0.0
2024-07-22 12:30:00-04:00,0.550000011920929,0.550000011920929,0.550000011920929,0.550000011920929,1034,0.0,0.0
2024-07-22 12:32:00-04:00,0.5410000085830688,0.5410000085830688,0.5410000085830688,0.5410000085830688,476,0.0,0.0
2024-07-22 12:34:00-04:00,0.541100025177002,0.541100025177002,0.541100025177002,0.541100025177002,154,0.0,0.0
2024-07-22 12:38:00-04:00,0.541100025177002,0.541100025177002,0.541100025177002,0.541100025177002,200,0.0,0.0
2024-07-22 12:39:00-04:00,0.5519999861717224,0.5519999861717224,0.5519999861717224,0.5519999861717224,1010,0.0,0.0
2024-07-22 12:47:00-04:00,0.5410000085830688,0.5410000085830688,0.5410000085830688,0.5410000085830688,0,0.0,0.0
2024-07-22 12:57:00-04:00,0.5540000200271606,0.5547999739646912,0.5489000082015991,0.5489000082015991,673,0.0,0.0
2024-07-22 13:24:00-04:00,0.5490999817848206,0.5490999817848206,0.5490999817848206,0.5490999817848206,0,0.0,0.0
2024-07-22 13:25:00-04:00,0.542900025844574,0.542900025844574,0.542900025844574,0.542900025844574,455,0.0,0.0
2024-07-22 13:42:00-04:00,0.542900025844574,0.542900025844574,0.542900025844574,0.542900025844574,800,0.0,0.0
2024-07-22 14:06:00-04:00,0.5572999715805054,0.5600000023841858,0.5572999715805054,0.5600000023841858,22640,0.0,0.0
